ManufacturerName,CustomerName,City,State,INVOICE#,BRANCH,LINE,ALT1,UPC,EAN,LIST,COST,SERIAL,DEPOT,SHIP.ZIP,SPLIT,Stockcode,ItemDesc,QuantityOrd,SaleDate,Amount,PURCH GRP,PCODE,TransferOrNot
Legend,FW Webb,MAMARONECK,NY,80800720,115,LEG,LEG101-531,662545005430,,18.03,6.491,,Y,10543,,101-531,"B/V T-900 1/4"" MxF FBRS LGP THDL",1,2/20/2026,6.49,LEG22,H,Transfer
Legend,FW Webb,WESTFIELD,MA,80795109,119,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,01085,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",40,2/20/2026,8.95,LEG88,P,Transfer
Legend,FW Webb,WESTFIELD,MA,80795109,119,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,01085,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",40,2/20/2026,8.95,LEG88,P,Transfer
Legend,FW Webb,MERIDEN,CT,80803086,121,LEG,LEG111-114NL,662545092577,,87.15,35.766,,,06450,,111-114NL,"ANG VLV T-442NL LF BRZ 3/4"" FLRExF W/DRN",1,2/20/2026,35.77,LEG01,K,Transfer
Legend,FW Webb,NEW YORK,NY,80796579,123,LEG,LEG107-408,662545007786,,39.18,14.105,,,10128-4853,,107-408,"SLCOK COMM HVY PTRN BRS 3/4"" FEM IPS CP",1,2/20/2026,14.11,LEG08,P,Transfer
Legend,FW Webb,MANHATTAN,NY,80801764,124,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,10010,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/20/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,CENTEREACH,NY,80790484,126,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,11720,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/20/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,CENTEREACH,NY,80797341,126,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,11720,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",10,2/20/2026,100.6,LEG91,P,Transfer
Legend,FW Webb,CENTEREACH,NY,80801643,126,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,11720,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/20/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,MEDFORD,NY,80801659,126,LEG,LEG301-107PNL,662545136394,,108.35,39.006,,Y,11763,,301-107PNL,"D/U P-571-NL 1-1/2"" LF STL PRSxF",2,2/20/2026,78.01,LEG12,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80799124,127,LEG,LEG111-104NL,662545092539,,85.37,30.733,,,13208,Y,111-104NL,"ANG VLV T-441NL LF BRZ 3/4"" FLRExF",1,2/20/2026,30.73,LEG01,K,Transfer
Legend,FW Webb,ELMWOOD PARK,NJ,80796904,128,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,07407,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/20/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,ELMWOOD PARK,NJ,80790278,128,LEG,LEG313-004NL,662545106328,,57.49,21.11,,Y,07407,,313-004NL,"ADPT T-4100NL LF BRZ 3/4"" COP FLRExM",1,2/20/2026,21.11,LEG04,K,Transfer
Legend,FW Webb,ELMWOOD PARK,NJ,80804414,128,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,07407,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/20/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,ASTON,PA,80801696,129,LEG,LEG102-613,662545000985,,14.31,5.41,,Y,19014,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",4,2/20/2026,21.64,LEG22,G,Transfer
Legend,FW Webb,CARLE PLACE,NY,80800451,133,LEG,LEG202-251,662545010496,,61.57,22.165,,,11514,Y,202-251,"BACKWATER VLV 1-1/2"" S-640",1,2/20/2026,22.17,LEG32,P,Transfer
Legend,FW Webb,FARMINGDALE,NY,80800474,133,LEG,LEG115-103NL,662545092317,,85.98,30.867,,,11735,,115-103NL,"CHK VLV T-457 DUAL 1/2"" LF",1,2/20/2026,30.87,LEG23,H,Transfer
Legend,FW Webb,FARMINGDALE,NY,80800413,133,LEG,LEG115-103NL,662545092317,,85.98,30.867,,,11735,,115-103NL,"CHK VLV T-457 DUAL 1/2"" LF",1,2/20/2026,30.87,LEG23,H,Transfer
Legend,FW Webb,WEST BABYLON,NY,80789789,133,LEG,LEG313-005NL,662545106335,,83.77,30.157,,Y,11704,,313-005NL,"ADPT T-4100NL LF BRZ 1"" COP FLRExM",2,2/20/2026,60.31,LEG04,K,Transfer
Legend,FW Webb,Colonie,NY,80805165,135,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,12205,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/20/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,DANBURY,CT,80800787,136,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,06810,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",4,2/20/2026,40.24,LEG91,P,Transfer
Legend,FW Webb,DANBURY,CT,80790422,136,LEG,LEG107-194,662545003146,,6.69,2.601,,Y,06810,,107-194,"VAC BRKR 3/4"" FBRS HOS BIBB FGHTxMGHT",1,2/20/2026,2.6,LEG10,P,Transfer
Legend,FW Webb,DANBURY,CT,80792020,136,LEG,LEG850-204,662545128931,,38.44,0.733,,,06810,,850-204,"RDNT PEX TBNG STICK 3/4""x20' RED",40,2/20/2026,29.34,LEG29,H,Transfer
Legend,FW Webb,DANBURY,CT,80792020,136,LEG,LEG500-12-20B,662545117935,,12.43,0.233,,,06810,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",40,2/20/2026,9.31,LEG88,P,Transfer
Legend,FW Webb,DANBURY,CT,80797410,136,LEG,LEG500-34-20B,662545118093,,22.93,0.429,,,06810,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",40,2/20/2026,17.17,LEG88,P,Transfer
Legend,FW Webb,DANBURY,CT,80797410,136,LEG,LEG500-34-20R,662545118109,,22.93,0.429,,,06810,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",20,2/20/2026,8.59,LEG88,P,Transfer
Legend,FW Webb,DANBURY,CT,80797410,136,LEG,LEG500-12-20B,662545117935,,12.43,0.233,,,06810,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",40,2/20/2026,9.31,LEG88,P,Transfer
Legend,FW Webb,DANBURY,CT,80797410,136,LEG,LEG500-12-20R,662545117959,,12.43,0.233,,,06810,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",40,2/20/2026,9.31,LEG88,P,Transfer
Legend,FW Webb,PHILADELPHIA,PA,80792108,144,LEG,LEG314-214NL,662545084541,,249.69,89.888,,,19140,,314-214NL,"CRB STP T-5300NL LF BRZ 3/4"" CTS PK JNT",1,2/20/2026,89.89,LEG04,K,Transfer
Legend,FW Webb,LAGRANGEVILLE,NY,80793812,148,LEG,LEG313-405,662545021348,,5.52,2.265,,Y,12540,,LEG1T4500,"INS STIFNR T-4500 SS 1"" CMPRN",3,2/20/2026,6.8,LEG04,K,Transfer
Legend,FW Webb,LAGRANGEVILLE,NY,80793812,148,LEG,LEG313-408,662545021379,,7.43,3.05,,Y,12540,,LEG2T4500,"INS STIFNR T-4500 SS 2"" CMPRN",1,2/20/2026,3.05,LEG04,K,Transfer
Legend,FW Webb,LAGRANGEVILLE,NY,80793812,148,LEG,LEG313-208NL,662545084282,,205.87,84.489,,Y,12540,,313-208NL,"ADPT T-4300NL LF BRZ 2"" PK JNT CTSxM",1,2/20/2026,84.49,LEG04,K,Transfer
Legend,FW Webb,HYANNIS,MA,80805729,3,LEG,LEG114-914PNL,662545138398,,25.93,10.372,,Y,02601,,114-914PNL,"STR STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",1,2/21/2026,10.37,LEG91,P,Transfer
Legend,FW Webb,HYANNIS,MA,80805933,3,LEG,LEG114-914PNL,662545138398,,25.93,10.372,,Y,02601,,114-914PNL,"STR STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",1,2/21/2026,10.37,LEG91,P,Transfer
Legend,FW Webb,HYANNIS,MA,80805865,3,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02601,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/21/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,HYANNIS,MA,80805865,3,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02601,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/21/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,HYANNIS,MA,80806265,3,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,02601,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/21/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,HYANNIS,MA,80806163,3,LEG,LEG102-615,662545001005,,46,16.56,,Y,02601,,102-615,"B/V T-3001 BLU TOP GAS MA CODE 1"" F",1,2/21/2026,16.56,LEG22,G,Transfer
Legend,FW Webb,FITCHBURG,MA,80805502,6,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01420,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",2,2/21/2026,10.3,LEG22,G,Transfer
Legend,FW Webb,FITCHBURG,MA,80805560,6,LEG,LEG855-34-20,662545146942,,31.55,0.568,,,01420,,855-34-20,"TBNG HYPERFLEX STICK WHT PE-RT 3/4""x20'",20,2/21/2026,11.36,LEG30,H,Transfer
Legend,FW Webb,FITCHBURG,MA,80805560,6,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,01420,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",20,2/21/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80805560,6,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,01420,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",20,2/21/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80806038,9,LEG,LEG301-104PNL,662545136363,,39.9,14.795,,Y,04106,,301-104PNL,"D/U P-571-NL 3/4"" LF STL PRSxF",2,2/21/2026,29.59,LEG12,P,Transfer
Legend,FW Webb,WILLISTON,VT,80806583,13,LEG,LEG108-036NL,662545114910,,80.87,29.113,,,05495,,108-036NL,"FRSTFRE SLCOK TM-550PNL MTURN 1/2x10"" PEX",2,2/21/2026,58.23,LEG23,P,Transfer
Legend,FW Webb,AUBURN,MA,80805650,20,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,01501,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",20,2/21/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,HARTFORD,CT,80805495,25,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,06114,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/21/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,HARTFORD,CT,80805577,25,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,06114,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",3,2/21/2026,15.46,LEG22,G,Transfer
Legend,FW Webb,BEDFORD,MA,80805714,47,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01730,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/21/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80806358,51,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02148,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/21/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80806358,51,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02148,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/21/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,MANCHESTER,NH,80805869,54,LEG,LEG102-614,662545000992,,22.32,8.236,,Y,03103,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/21/2026,8.24,LEG22,G,Transfer
Legend,FW Webb,MANCHESTER,NH,80805829,54,LEG,LEG102-613,662545000985,,14.31,5.281,,Y,03103,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/21/2026,5.28,LEG22,G,Transfer
Legend,FW Webb,SEABROOK,NH,80806459,60,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,03874,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/21/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,CONCORD,NH,80806290,68,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,03301,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",3,2/21/2026,30.18,LEG91,P,Transfer
Legend,FW Webb,ALLENTOWN,PA,80806438,81,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,18109,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/21/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,WATERTOWN,MA,80806017,102,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02472,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/21/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,WATERTOWN,MA,80805760,102,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02472,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",3,2/21/2026,30.18,LEG91,P,Transfer
Legend,FW Webb,EGG HARBOR TOWNSHIP,NJ,80805682,106,LEG,LEG314-254NL,662545107356,,112.88,40.637,,,08234,,314-254NL,"CRB STP T-5500NL LF BRZ 3/4"" F",1,2/21/2026,40.64,LEG04,K,Transfer
Legend,FW Webb,RIVERHEAD,NY,80806046,122,LEG,LEG313-205NL,662545084251,,68.32,24.595,,Y,11901,,313-205NL,"ADPT T-4300NL LF BRZ 1"" PK JNT CTSxM",2,2/21/2026,49.19,LEG04,K,Transfer
Legend,FW Webb,RIVERHEAD,NY,80805995,122,LEG,LEG313-406,662545021355,,6.62,2.383,,Y,11901,,LEG114T4500,"INS STIFNR T-4500 SS 1-1/4"" CTS AND 1"" IPS",2,2/21/2026,4.77,LEG04,K,Transfer
Legend,FW Webb,Colonie,NY,80806224,135,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,12205,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",2,2/21/2026,10.3,LEG22,G,Transfer
Legend,FW Webb,DANBURY,CT,80805788,136,LEG,LEG850-204,662545128931,,38.44,0.733,,,06810,,850-204,"RDNT PEX TBNG STICK 3/4""x20' RED",40,2/21/2026,29.34,LEG29,H,Transfer
Legend,FW Webb,DANBURY,CT,80806387,136,LEG,LEG850-204,662545128931,,38.44,0.733,,,06810,,850-204,"RDNT PEX TBNG STICK 3/4""x20' RED",40,2/21/2026,29.34,LEG29,H,Transfer
Legend,FW Webb,PHILADELPHIA,PA,80805659,144,LEG,LEG313-004NL,662545106328,,57.49,20.696,,Y,19140,,313-004NL,"ADPT T-4100NL LF BRZ 3/4"" COP FLRExM",1,2/21/2026,20.7,LEG04,K,Transfer
Legend,FW Webb,NORTHAMPTON,MA,80809478,5,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01060,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",2,2/23/2026,10.3,LEG22,G,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80810495,9,LEG,LEG301-104PNL,662545136363,,39.9,14.795,,Y,04106,,301-104PNL,"D/U P-571-NL 3/4"" LF STL PRSxF",1,2/23/2026,14.8,LEG12,P,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80810594,9,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,04106,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/23/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80810657,9,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,04106,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",10,2/23/2026,100.6,LEG91,P,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80810657,9,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,04106,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/23/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,LINCOLN,ME,80806749,12,LEG,LEG500-34-10B,662545125152,,11.47,0.421,,,04457,,500-34-10B,"PEX TBNG PE-RT STICK 3/4""x10' BLU F1807",10,2/23/2026,4.21,LEG88,P,Transfer
Legend,FW Webb,HAMPDEN,ME,80810215,12,LEG,LEG500-12-20B,662545117935,,12.43,0.228,,,04444,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",200,2/23/2026,45.65,LEG88,P,Transfer
Legend,FW Webb,HAMPDEN,ME,80810403,12,LEG,LEG500-12-20R,662545117959,,12.43,0.228,,,04444,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",200,2/23/2026,45.65,LEG88,P,Transfer
Legend,FW Webb,HAMPDEN,ME,80810249,12,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,04444,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,HAMPDEN,ME,80810360,12,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,04444,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,HAMPDEN,ME,80810360,12,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,04444,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,HAMPDEN,ME,80810360,12,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,04444,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,WILLISTON,VT,80808652,13,LEG,LEG302-205,662545004587,,21.23,7.643,,Y,05495,,302-205,"TEE T-570 MONOFLOW 1x3/4"" SWT BRZ",4,2/23/2026,30.57,LEG28,H,Transfer
Legend,FW Webb,BARRE,VT,80808832,15,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,05641,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/23/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,BARRE,VT,80808832,15,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,05641,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,BARRE,VT,80810876,15,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,05641,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/23/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,BARRE,VT,80810932,15,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,05641,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",10,2/23/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,BARRE,VT,80810932,15,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,05641,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",10,2/23/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,QUEENSBURY,NY,80808735,16,LEG,LEG500-12-20B,662545117935,,12.43,0.222,,,12804,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",40,2/23/2026,8.89,LEG88,P,Transfer
Legend,FW Webb,QUEENSBURY,NY,80808756,16,LEG,LEG500-10-20,662545118239,,47.29,0.936,,,12804,,500-10-20,"PEX TBNG PE-RT STICK 1""x20' WHT F1807",120,2/23/2026,112.36,LEG88,P,Transfer
Legend,FW Webb,QUEENSBURY,NY,80808756,16,LEG,LEG500-34-20R,662545118109,,22.93,0.41,,,12804,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",20,2/23/2026,8.2,LEG88,P,Transfer
Legend,FW Webb,QUEENSBURY,NY,80808756,16,LEG,LEG500-34-20B,662545118093,,22.93,0.41,,,12804,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",100,2/23/2026,40.99,LEG88,P,Transfer
Legend,FW Webb,GREENWICH,NY,80808792,16,LEG,LEG500-10-20,662545118239,,47.29,0.936,,,12834,,500-10-20,"PEX TBNG PE-RT STICK 1""x20' WHT F1807",160,2/23/2026,149.81,LEG88,P,Transfer
Legend,FW Webb,GREENWICH,NY,80808792,16,LEG,LEG500-34-20B,662545118093,,22.93,0.41,,,12834,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",160,2/23/2026,65.58,LEG88,P,Transfer
Legend,FW Webb,GREENWICH,NY,80808792,16,LEG,LEG500-34-20R,662545118109,,22.93,0.41,,,12834,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",160,2/23/2026,65.58,LEG88,P,Transfer
Legend,FW Webb,RUTLAND,VT,80811304,17,LEG,LEG313-404,662545021331,,4.85,1.851,,Y,05701,,LEG34T4500,"INS STIFNR T-4500 SS 3/4"" CMPRN",1,2/23/2026,1.85,LEG04,K,Transfer
Legend,FW Webb,ALBANY,NY,80806757,19,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,12204-2589,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,ALBANY,NY,80806760,19,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,12204-2589,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",4,2/23/2026,40.24,LEG91,P,Transfer
Legend,FW Webb,ALBANY,NY,80806760,19,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,12204-2589,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,ALBANY,NY,80808105,19,LEG,LEG313-214NL,662545084329,,61.33,23.404,,Y,12204-2589,,313-214NL,"CPLG T-4301NL 3/4"" CTS PK JNT LF BRZ",1,2/23/2026,23.4,LEG04,K,Transfer
Legend,FW Webb,ALBANY,NY,80807295,19,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,12204-2589,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",6,2/23/2026,60.36,LEG91,P,Transfer
Legend,FW Webb,ALBANY,NY,80807304,19,LEG,LEG301-103PNL,662545136356,,31.83,11.459,,Y,12204-2589,,301-103PNL,"D/U P-571-NL 1/2"" LF STL PRSxF",1,2/23/2026,11.46,LEG12,P,Transfer
Legend,FW Webb,ALBANY,NY,80807409,19,LEG,LEG301-103PNL,662545136356,,31.83,11.459,,Y,12204-2589,,301-103PNL,"D/U P-571-NL 1/2"" LF STL PRSxF",1,2/23/2026,11.46,LEG12,P,Transfer
Legend,FW Webb,LEWISTON,ME,80808419,21,LEG,LEG301-104PNL,662545136363,,39.9,14.364,,Y,04240-3505,,301-104PNL,"D/U P-571-NL 3/4"" LF STL PRSxF",2,2/23/2026,28.73,LEG12,P,Transfer
Legend,FW Webb,LEWISTON,ME,80808507,21,LEG,LEG301-104PNL,662545136363,,39.9,14.364,,Y,04240,Y,301-104PNL,"D/U P-571-NL 3/4"" LF STL PRSxF",2,2/23/2026,28.73,LEG12,P,Transfer
Legend,FW Webb,LEWISTON,ME,80807926,21,LEG,LEG500-34-100B,662545118123,,103.17,37.141,,Y,04240-3505,,500-34-100B,"PEX TBNG PE-RT COIL 3/4""X100' BLU F1807",1,2/23/2026,37.14,LEG88,P,Transfer
Legend,FW Webb,LEWISTON,ME,80807926,21,LEG,LEG500-12-100R,662545117980,,55.91,20.128,,Y,04240-3505,,500-12-100R,"PEX TBNG PE-RT COIL 1/2""X100' RED F1807",1,2/23/2026,20.13,LEG88,P,Transfer
Legend,FW Webb,GROVETON,NH,80809271,22,LEG,LEG855-34-20,662545146942,,31.55,0.602,,,03582,,855-34-20,"TBNG HYPERFLEX STICK WHT PE-RT 3/4""x20'",80,2/23/2026,48.16,LEG30,H,Transfer
Legend,FW Webb,GROVETON,NH,80809271,22,LEG,LEG500-34-20B,662545118093,,22.93,0.438,,,03582,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",100,2/23/2026,43.75,LEG88,P,Transfer
Legend,FW Webb,GROVETON,NH,80809271,22,LEG,LEG500-34-20R,662545118109,,22.93,0.438,,,03582,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",80,2/23/2026,35,LEG88,P,Transfer
Legend,FW Webb,GROVETON,NH,80809271,22,LEG,LEG500-10-20B,662545118246,,47.29,0.902,,,03582,,500-10-20B,"PEX TBNG PE-RT STICK 1""x20' BLU F1807",60,2/23/2026,54.14,LEG88,P,Transfer
Legend,FW Webb,GREENFIELD,MA,80808844,26,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,01301,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/23/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,ERVING,MA,80808865,26,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01344-9716,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",-1,2/23/2026,-5.15,LEG22,G,Transfer
Legend,FW Webb,GREENFIELD,MA,80808882,26,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,01301,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/23/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,GREENFIELD,MA,80808883,26,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,01301,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",20,2/23/2026,4.48,LEG88,P,Transfer
Legend,FW Webb,GREENFIELD,MA,80808883,26,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,01301,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",20,2/23/2026,4.48,LEG88,P,Transfer
Legend,FW Webb,BIDDEFORD,ME,80809621,28,LEG,LEG508-261,662545116846,,510.31,183.712,,Y,04005,,508-261,"CINCH TOOL RCHT 1/2 TO 1""",1,2/23/2026,183.71,LEG29,T,Transfer
